order_id;order_quantity;item_price;order_value;order_line_nuber;order_date;days_since_last_order;order_status;address_id;customer_id;product_id
10103;25;114920;2873000;15;29.01.2018;2860;Shipped;16;16;100
10126;34;105180;3576120;15;28.05.2018;2742;Shipped;24;24;100
10139;29;112970;3276130;4;16.07.2018;2694;Shipped;19;19;100
10149;20;90570;1811400;1;12.09.2018;2637;Shipped;80;80;100
10163;42;91550;3845100;5;20.10.2018;2600;Shipped;26;26;100
10173;22;116870;2571140;3;05.11.2018;2585;Shipped;84;84;100
10183;47;107130;5035110;12;13.11.2018;2578;Shipped;28;28;100
10193;20;113950;2279000;4;21.11.2018;2571;Shipped;85;85;100
10206;33;97390;3213870;10;05.12.2018;2558;Shipped;30;30;100
10215;39;90570;3532230;7;29.01.2019;2504;Shipped;31;31;100
10228;33;103230;3406590;6;10.03.2019;2465;Shipped;32;32;100
10244;40;86680;3467200;4;29.04.2019;2416;Shipped;22;22;100
10257;46;78890;3628940;4;14.06.2019;2371;Shipped;59;59;100
10269;48;97390;4674720;2;16.07.2019;2340;Shipped;18;18;100
10280;21;78890;1656690;6;17.08.2019;2309;Shipped;35;35;100
10290;45;114920;5171400;1;07.09.2019;2289;Shipped;89;89;100
10304;33;101290;3342570;10;11.10.2019;2256;Shipped;37;37;100
10312;44;111020;4884880;7;21.10.2019;2247;Shipped;38;38;100
10324;33;189930;6267690;3;05.11.2019;2233;Shipped;10;10;100
10348;39;50310;1962090;2;01.11.2019;2238;Shipped;24;24;100
10358;41;167000;6847000;6;10.12.2019;2200;Shipped;22;22;100
10369;40;86920;3476800;3;20.01.2020;2160;Shipped;40;40;100
10382;33;139170;4592610;4;17.02.2020;2133;Shipped;38;38;100
10423;28;78890;2208920;4;30.05.2020;2031;In Process;54;54;100
10106;26;63760;1657760;3;17.02.2018;2865;Shipped;84;84;54
10120;29;85490;2479210;9;29.04.2018;2795;Shipped;9;9;54
10133;46;77520;3565920;4;27.06.2018;2737;Shipped;22;22;54
10145;33;84770;2797410;15;25.08.2018;2679;Shipped;4;4;54
10168;48;78250;3756000;10;28.10.2018;2616;Shipped;5;5;54
10210;40;71000;2840000;8;12.01.2019;2541;Shipped;43;43;54
10223;23;74620;1716260;10;20.02.2019;2503;Shipped;9;9;54
10235;40;81140;3245600;4;02.04.2019;2463;Shipped;55;55;54
10250;37;74620;2760940;5;11.05.2019;2425;Shipped;59;59;54
10263;24;75350;1808400;11;28.06.2019;2378;Shipped;12;12;54
10275;27;62310;1682370;10;23.07.2019;2354;Shipped;13;13;54
10284;21;71000;1491000;2;21.08.2019;2326;Shipped;83;83;54
10297;23;72450;1666350;5;16.09.2019;2301;Shipped;73;73;54
10308;44;83320;3666080;8;15.10.2019;2273;Shipped;46;46;54
10317;35;83320;2916200;1;02.11.2019;2256;Shipped;5;5;54
10328;43;60860;2616980;4;12.11.2019;2247;Shipped;84;84;54
10340;40;84770;3390800;1;24.11.2019;2236;Shipped;52;52;54
10353;35;89900;3146500;3;04.12.2019;2227;Shipped;86;86;54
10361;25;62460;1561500;1;17.12.2019;2215;Shipped;19;19;54
10375;43;233480;10039640;2;03.02.2020;2168;Shipped;13;13;54
10386;50;63340;3167000;8;01.03.2020;2142;Resolved;22;22;54
10398;45;78250;3521250;14;30.03.2020;2114;Shipped;2;2;54
10401;52;81140;4219280;4;03.04.2020;2111;On Hold;11;11;54
10416;48;74620;3581760;5;10.05.2020;2075;Shipped;68;68;54
10108;31;68710;2130010;10;03.03.2018;2875;Shipped;64;64;11
10122;29;71140;2063060;14;08.05.2018;2810;Shipped;65;65;11
10135;23;87310;2008130;11;02.07.2018;2756;Shipped;38;38;11
10147;31;64670;2004770;11;05.09.2018;2692;Shipped;40;40;11
10169;24;94580;2269920;6;04.11.2018;2633;Shipped;41;41;11
10180;28;71140;1991920;1;11.11.2018;2627;Shipped;6;6;11
10191;44;66290;2916760;7;20.11.2018;2619;Shipped;66;66;11
10211;22;92160;2027520;6;15.01.2019;2564;Shipped;8;8;11
10225;46;70330;3235180;13;22.02.2019;2527;Shipped;67;67;11
10238;22;93770;2062940;7;09.04.2019;2482;Shipped;47;47;11
10252;38;87310;3317780;3;26.05.2019;2436;Shipped;8;8;11
10264;47;83270;3913690;1;30.06.2019;2402;Shipped;56;56;11
10276;48;75180;3608640;7;02.08.2019;2370;Shipped;69;69;11
10287;40;88120;3524800;16;30.08.2019;2343;Shipped;67;67;11
10299;32;80840;2586880;1;30.09.2019;2313;Shipped;15;15;11
10310;49;97010;4753490;14;16.10.2019;2298;Shipped;66;66;11
10319;43;85690;3684670;2;03.11.2019;2281;Shipped;77;77;11
10331;41;139400;5715400;2;17.11.2019;2268;Shipped;44;44;11
10343;30;103290;3098700;1;24.11.2019;2262;Shipped;2;2;11
10355;28;95390;2670920;9;07.12.2019;2250;Shipped;22;22;11
10363;43;119870;5154410;9;06.01.2020;2221;Shipped;71;71;11
10378;41;119370;4894170;2;10.02.2020;2187;Shipped;22;22;11
10390;30;82420;2472600;10;04.03.2020;2165;Shipped;38;38;11
10103;31;104010;3224310;3;29.01.2018;2931;Shipped;16;16;78
10114;32;114610;3667520;7;01.04.2018;2870;Shipped;60;60;78
10126;43;96310;4141330;3;28.05.2018;2814;Shipped;24;24;78
10140;26;108830;2829580;3;24.07.2018;2758;Shipped;5;5;78
10151;27;113650;3068550;10;21.09.2018;2700;Shipped;58;58;78
10164;24;109790;2634960;1;21.10.2018;2671;Resolved;61;61;78
10175;22;110760;2436720;8;06.11.2018;2656;Shipped;48;48;78
10184;46;100160;4607360;13;14.11.2018;2649;Shipped;79;79;78
10194;37;97270;3598990;3;25.11.2018;2639;Shipped;29;29;78
10207;49;80900;3964100;14;09.12.2018;2626;Shipped;62;62;78
10217;21;106900;2244900;3;04.02.2019;2570;Shipped;63;63;78
10229;25;111720;2793000;8;11.03.2019;2536;Shipped;38;38;78
10245;37;111720;4133640;1;04.05.2019;2483;Shipped;33;33;78
10259;45;86680;3900600;11;15.06.2019;2442;Shipped;63;63;78
10270;32;85720;2743040;1;19.07.2019;2409;Shipped;19;19;78
10281;29;82830;2402070;8;19.08.2019;2379;Shipped;17;17;78
10291;26;83790;2178540;3;08.09.2019;2360;Shipped;36;36;78
10305;28;112680;3155040;12;13.10.2019;2326;Shipped;14;14;78
10313;27;87640;2366280;6;22.10.2019;2318;Shipped;30;30;78
10324;20;98180;1963600;11;05.11.2019;2305;Shipped;10;10;78
10335;44;107870;4746280;1;19.11.2019;2292;Shipped;38;38;78
10348;42;152070;6386940;3;01.11.2019;2311;Shipped;24;24;78
10358;41;108000;4428000;1;10.12.2019;2273;Shipped;22;22;78
10371;26;155540;4044040;1;23.01.2020;2230;Shipped;38;38;78
10382;26;104170;2708420;6;17.02.2020;2206;Shipped;38;38;78
10411;26;111720;2904720;1;01.05.2020;2133;Shipped;42;42;78
10425;41;86680;3553880;11;31.05.2020;2104;In Process;13;13;78
10107;20;92900;1858000;8;24.02.2018;2932;Shipped;1;1;45
10120;22;111880;2461360;6;29.04.2018;2869;Shipped;9;9;45
10133;23;114870;2642010;1;27.06.2018;2811;Shipped;22;22;45
10145;33;93900;3098700;12;25.08.2018;2753;Shipped;4;4;45
10168;28;115870;3244360;7;28.10.2018;2690;Shipped;5;5;45
10188;44;98890;4351160;7;18.11.2018;2670;Shipped;7;7;45
10210;46;79910;3675860;5;12.01.2019;2616;Shipped;43;43;45
10223;21;117870;2475270;7;20.02.2019;2578;Shipped;9;9;45
10235;41;101890;4177490;1;02.04.2019;2538;Shipped;55;55;45
10250;31;105880;3282280;2;11.05.2019;2500;Shipped;59;59;45
10263;31;79910;2477210;8;28.06.2019;2453;Shipped;12;12;45
10275;23;81910;1883930;7;23.07.2019;2429;Shipped;13;13;45
10285;37;98890;3658930;12;27.08.2019;2395;Shipped;14;14;45
10297;26;109880;2856880;2;16.09.2019;2376;Shipped;73;73;45
10308;24;79910;1917840;5;15.10.2019;2348;Shipped;46;46;45
10318;47;112880;5305360;7;02.11.2019;2331;Shipped;17;17;45
10329;45;63910;2875950;11;15.11.2019;2319;Shipped;1;1;45
10340;55;117870;6482850;2;24.11.2019;2311;Shipped;52;52;45
10353;46;81170;3733820;5;04.12.2019;2302;Shipped;86;86;45
10363;50;131530;6576500;2;06.01.2020;2270;Shipped;71;71;45
10375;37;171710;6353270;3;03.02.2020;2243;Shipped;13;13;45
10387;44;94900;4175600;1;02.03.2020;2216;Shipped;25;25;45
10401;49;101890;4992610;1;03.04.2020;2185;On Hold;11;11;45
10416;45;105880;4764600;2;10.05.2020;2149;Shipped;68;68;45
10108;27;43450;1173150;13;03.03.2018;2949;Shipped;64;64;38
10122;31;44660;1384460;17;08.05.2018;2884;Shipped;65;65;38
10135;33;40230;1327590;14;02.07.2018;2830;Shipped;38;38;38
10145;31;35800;1109800;1;25.08.2018;2777;Shipped;4;4;38
10169;26;39830;1035580;9;04.11.2018;2707;Shipped;41;41;38
10180;34;45460;1545640;4;11.11.2018;2701;Shipped;6;6;38
10190;46;32990;1517540;1;19.11.2018;2694;Shipped;22;22;38
10211;41;42240;1731840;9;15.01.2019;2638;Shipped;8;8;38
10224;43;39430;1695490;2;21.02.2019;2602;Shipped;6;6;38
10237;26;40230;1045980;2;05.04.2019;2560;Shipped;10;10;38
10252;36;48280;1738080;6;26.05.2019;2510;Shipped;8;8;38
10264;20;32590;651800;4;30.06.2019;2476;Shipped;56;56;38
10276;27;36610;988470;10;02.08.2019;2444;Shipped;69;69;38
10285;37;41030;1518110;1;27.08.2019;2420;Shipped;14;14;38
10299;24;42240;1013760;4;30.09.2019;2387;Shipped;15;15;38
10310;36;43050;1549800;17;16.10.2019;2372;Shipped;66;66;38
10319;29;38220;1108380;5;03.11.2019;2355;Shipped;77;77;38
10331;28;146520;4102560;3;17.11.2019;2342;Shipped;44;44;38
10343;29;128040;3713160;5;24.11.2019;2336;Shipped;2;2;38
10355;38;39830;1513540;10;07.12.2019;2324;Shipped;22;22;38
10364;48;48280;2317440;1;06.01.2020;2295;Shipped;65;65;38
10378;40;82460;3298400;1;10.02.2020;2261;Shipped;22;22;38
10390;41;44560;1826960;11;04.03.2020;2239;Shipped;38;38;38
10403;30;40230;1206900;2;08.04.2020;2205;Shipped;21;21;38
10104;35;47620;1666700;11;31.01.2018;3004;Shipped;22;22;75
10114;28;55730;1560440;2;01.04.2018;2945;Shipped;60;60;75
10127;45;51950;2337750;13;03.06.2018;2883;Shipped;72;72;75
10141;24;45990;1103760;7;01.08.2018;2825;Shipped;71;71;75
10151;41;63850;2617850;5;21.09.2018;2775;Shipped;58;58;75
10165;48;45990;2207520;14;22.10.2018;2745;Shipped;25;25;75
10175;50;63310;3165500;3;06.11.2018;2731;Shipped;48;48;75
10184;33;62770;2071410;8;14.11.2018;2724;Shipped;79;79;75
10195;32;43290;1385280;8;25.11.2018;2714;Shipped;46;46;75
10207;27;60060;1621620;9;09.12.2018;2701;Shipped;62;62;75
10219;35;55190;1931650;4;10.02.2019;2639;Shipped;80;80;75
10229;23;54110;1244530;3;11.03.2019;2611;Shipped;38;38;75
10246;35;48700;1704500;7;05.05.2019;2557;Shipped;22;22;75
10259;40;43830;1753200;6;15.06.2019;2517;Shipped;63;63;75
10271;35;47620;1666700;7;20.07.2019;2483;Shipped;38;38;75
10281;31;55190;1710890;3;19.08.2019;2454;Shipped;17;17;75
10292;50;46530;2326500;10;08.09.2019;2435;Shipped;1;1;75
10305;40;57900;2316000;7;13.10.2019;2401;Shipped;14;14;75
10313;38;45450;1727100;1;22.10.2019;2393;Shipped;30;30;75
10325;38;232740;8844120;3;05.11.2019;2380;Shipped;16;16;75
10335;40;60600;2424000;3;19.11.2019;2367;Shipped;38;38;75
10349;33;46530;1535490;1;01.12.2019;2356;Shipped;72;72;75
10359;36;176630;6358680;3;15.12.2019;2343;Shipped;2;2;75
10371;20;66470;1329400;2;23.01.2020;2305;Shipped;38;38;75
10383;32;53180;1701760;5;22.02.2020;2276;Shipped;22;22;75
10394;36;62770;2259720;3;15.03.2020;2255;Shipped;22;22;75
10412;19;48700;925300;7;03.05.2020;2207;Shipped;22;22;75
10425;11;43830;482130;6;31.05.2020;2180;In Process;13;13;75
10104;49;65870;3227630;4;31.01.2018;3032;Shipped;22;22;73
10116;27;63380;1711260;1;11.04.2018;2963;Shipped;88;88;73
10127;29;70840;2054360;6;03.06.2018;2911;Shipped;72;72;73
10142;42;74570;3131940;16;08.08.2018;2846;Shipped;38;38;73
10152;33;50950;1681350;2;25.09.2018;2799;Shipped;27;27;73
10165;44;53440;2351360;7;22.10.2018;2773;Shipped;25;25;73
10176;22;64000;1408000;6;06.11.2018;2759;Shipped;68;68;73
10184;48;50950;2445600;1;14.11.2018;2752;Shipped;79;79;73
10195;33;54680;1804440;1;25.11.2018;2742;Shipped;46;46;73
10207;45;56550;2544750;2;09.12.2018;2729;Shipped;62;62;73
10220;20;52820;1056400;6;12.02.2019;2665;Shipped;73;73;73
10230;46;60900;2801400;4;15.03.2019;2635;Shipped;70;70;73
10247;40;49710;1988400;6;05.05.2019;2585;Shipped;71;71;73
10272;45;64630;2908350;6;20.07.2019;2510;Shipped;17;17;73
10282;36;59650;2147400;9;20.08.2019;2480;Shipped;38;38;73
10292;31;67730;2099630;3;08.09.2019;2462;Shipped;1;1;73
10306;46;50330;2315180;17;14.10.2019;2427;Shipped;75;75;73
10314;35;66490;2327150;9;22.10.2019;2420;Shipped;76;76;73
10325;28;192050;5377400;2;05.11.2019;2407;Shipped;16;16;73
10336;31;84710;2626010;9;20.11.2019;2393;Shipped;60;60;73
10350;27;163200;4406400;14;02.12.2019;2382;Shipped;22;22;73
10359;22;195510;4301220;1;15.12.2019;2370;Shipped;2;2;73
10371;30;99550;2986500;11;23.01.2020;2332;Shipped;38;38;73
10383;44;36070;1587080;8;22.02.2020;2303;Shipped;22;22;73
10394;30;60280;1808400;4;15.03.2020;2282;Shipped;22;22;73
10413;24;49710;1193040;6;05.05.2020;2232;Shipped;12;12;73
10103;45;75630;3403350;7;29.01.2018;3060;Shipped;16;16;77
10113;23;68520;1575960;1;26.03.2018;3005;Shipped;38;38;77
10126;26;62700;1630200;7;28.05.2018;2943;Shipped;24;24;77
10140;28;60760;1701280;7;24.07.2018;2887;Shipped;5;5;77
10150;49;58180;2850820;4;19.09.2018;2831;Shipped;25;25;77
10164;49;54940;2692060;5;21.10.2018;2800;Resolved;61;61;77
10175;29;74980;2174420;12;06.11.2018;2785;Shipped;48;48;77
10183;49;64640;3167360;4;13.11.2018;2779;Shipped;28;28;77
10194;39;54940;2142660;7;25.11.2018;2768;Shipped;29;29;77
10206;36;58820;2117520;2;05.12.2018;2759;Shipped;30;30;77
10217;39;62050;2419950;7;04.02.2019;2699;Shipped;63;63;77
10229;30;73040;2191200;12;11.03.2019;2665;Shipped;38;38;77
10245;44;69160;3043040;5;04.05.2019;2612;Shipped;33;33;77
10258;20;61410;1228200;2;15.06.2019;2571;Shipped;34;34;77
10270;21;63350;1330350;5;19.07.2019;2538;Shipped;19;19;77
10281;36;77570;2792520;12;19.08.2019;2508;Shipped;17;17;77
10291;32;71750;2296000;7;08.09.2019;2489;Shipped;36;36;77
10304;36;73040;2629440;2;11.10.2019;2457;Shipped;37;37;77
10313;34;56240;1912160;10;22.10.2019;2447;Shipped;30;30;77
10324;48;171030;8209440;4;05.11.2019;2434;Shipped;10;10;77
10348;31;101290;3139990;5;01.11.2019;2439;Shipped;24;24;77
10358;36;157490;5669640;2;10.12.2019;2401;Shipped;22;22;77
10370;25;126410;3160250;3;20.01.2020;2361;Shipped;41;41;77
10382;48;141660;6799680;8;17.02.2020;2334;Shipped;38;38;77
10411;27;69160;1867320;5;01.05.2020;2261;Shipped;42;42;77
10424;44;61410;2702040;2;31.05.2020;2232;In Process;22;22;77
10106;33;72920;2406360;5;17.02.2018;3067;Shipped;84;84;95
10120;29;72230;2094670;11;29.04.2018;2997;Shipped;9;9;95
10133;49;57100;2797900;6;27.06.2018;2939;Shipped;22;22;95
10144;20;81860;1637200;1;13.08.2018;2893;Shipped;88;88;95
10168;31;73610;2281910;12;28.10.2018;2818;Shipped;5;5;95
10210;39;59160;2307240;10;12.01.2019;2743;Shipped;43;43;95
10223;20;66040;1320800;12;20.02.2019;2705;Shipped;9;9;95
10235;34;77730;2642820;6;02.04.2019;2665;Shipped;55;55;95
10250;50;61220;3061000;7;11.05.2019;2627;Shipped;59;59;95
10262;40;79110;3164400;2;24.06.2019;2584;Cancelled;22;22;95
10275;28;63970;1791160;12;23.07.2019;2556;Shipped;13;13;95
10284;50;81860;4093000;4;21.08.2019;2528;Shipped;83;83;95
10297;28;79800;2234400;7;16.09.2019;2503;Shipped;73;73;95
10308;46;66040;3037840;10;15.10.2019;2475;Shipped;46;46;95
10316;24;59160;1419840;2;01.11.2019;2459;Shipped;57;57;95
10328;24;81170;1948080;5;12.11.2019;2449;Shipped;84;84;95
10340;39;59160;2307240;3;24.11.2019;2438;Shipped;52;52;95
10353;40;44510;1780400;7;04.12.2019;2429;Shipped;86;86;95
10361;49;72330;3544170;2;17.12.2019;2417;Shipped;19;19;95
10375;44;82260;3619440;4;03.02.2020;2370;Shipped;13;13;95
10388;35;111970;3918950;8;03.03.2020;2342;Shipped;20;20;95
10398;22;67410;1483020;4;30.03.2020;2316;Shipped;2;2;95
10401;62;77730;4819260;6;03.04.2020;2313;On Hold;11;11;95
10416;26;61220;1591720;7;10.05.2020;2277;Shipped;68;68;95
10108;31;118380;3669780;16;03.03.2018;3077;Shipped;64;64;46
10121;25;86740;2168500;3;07.05.2018;3013;Shipped;2;2;46
10135;30;89800;2694000;17;02.07.2018;2958;Shipped;38;38;46
10145;27;120420;3251340;4;25.08.2018;2905;Shipped;4;4;46
10169;34;115320;3920880;12;04.11.2018;2835;Shipped;41;41;46
10180;22;114300;2514600;7;11.11.2018;2829;Shipped;6;6;46
10190;42;85720;3600240;4;19.11.2018;2822;Shipped;22;22;46
10211;37;109190;4040030;12;15.01.2019;2766;Shipped;8;8;46
10224;30;111230;3336900;5;21.02.2019;2730;Shipped;6;6;46
10237;27;115320;3113640;5;05.04.2019;2688;Shipped;10;10;46
10252;25;113280;2832000;9;26.05.2019;2638;Shipped;8;8;46
10264;34;97970;3330980;7;30.06.2019;2604;Shipped;56;56;46
10276;38;113280;4304640;13;02.08.2019;2572;Shipped;69;69;46
10285;26;100010;2600260;4;27.08.2019;2548;Shipped;14;14;46
10299;38;115320;4382160;7;30.09.2019;2515;Shipped;15;15;46
10309;50;84700;4235000;3;15.10.2019;2501;Shipped;16;16;46
10319;22;119400;2626800;8;03.11.2019;2483;Shipped;77;77;46
10331;32;157080;5026560;4;17.11.2019;2470;Shipped;44;44;46
10341;31;71020;2201620;4;24.11.2019;2464;Shipped;18;18;46
10355;40;108170;4326800;5;07.12.2019;2452;Shipped;22;22;46
10365;22;155690;3425180;3;07.01.2020;2422;Shipped;49;49;46
10375;41;114680;4701880;15;03.02.2020;2396;Shipped;13;13;46
10390;45;48980;2204100;12;04.03.2020;2367;Shipped;38;38;46
10403;45;115320;5189400;5;08.04.2020;2333;Shipped;21;21;46
10106;39;40150;1565850;6;17.02.2018;3115;Shipped;84;84;88
10120;49;50620;2480380;12;29.04.2018;3045;Shipped;9;9;88
10133;27;50190;1355130;7;27.06.2018;2987;Shipped;22;22;88
10143;34;36660;1246440;1;10.08.2018;2944;Shipped;49;49;88
10156;20;41020;820400;1;08.10.2018;2886;Shipped;22;22;88
10168;48;51930;2492640;13;28.10.2018;2867;Shipped;5;5;88
10199;29;38400;1113600;1;01.12.2018;2834;Shipped;31;31;88
10210;43;41020;1763860;11;12.01.2019;2793;Shipped;43;43;88
10223;41;46260;1896660;13;20.02.2019;2755;Shipped;9;9;88
10235;41;35350;1449350;7;02.04.2019;2715;Shipped;55;55;88
10250;36;51930;1869480;8;11.05.2019;2677;Shipped;59;59;88
10262;49;37970;1860530;3;24.06.2019;2634;Cancelled;22;22;88
10275;38;45390;1724820;13;23.07.2019;2606;Shipped;13;13;88
10284;33;51930;1713690;5;21.08.2019;2578;Shipped;83;83;88
10296;26;48440;1259440;1;15.09.2019;2554;Shipped;87;87;88
10308;47;43640;2051080;11;15.10.2019;2525;Shipped;46;46;88
10316;34;47570;1617380;3;01.11.2019;2509;Shipped;57;57;88
10328;34;51930;1765620;7;12.11.2019;2499;Shipped;84;84;88
10340;40;50620;2024800;4;24.11.2019;2488;Shipped;52;52;88
10353;40;82210;3288400;8;04.12.2019;2479;Shipped;86;86;88
10361;33;82590;2725470;3;17.12.2019;2467;Shipped;19;19;88
10375;49;65800;3224200;5;03.02.2020;2420;Shipped;13;13;88
10388;27;118940;3211380;1;03.03.2020;2392;Shipped;20;20;88
10398;49;36660;1796340;5;30.03.2020;2366;Shipped;2;2;88
10401;56;35350;1979600;7;03.04.2020;2363;On Hold;11;11;88
10416;37;51930;1921410;8;10.05.2020;2327;Shipped;68;68;88
10104;33;112280;3705240;7;31.01.2018;3158;Shipped;22;22;79
10115;27;105330;2843910;3;04.04.2018;3096;Shipped;26;26;79
10127;46;134270;6176420;9;03.06.2018;3037;Shipped;72;72;79
10141;44;125010;5500440;3;01.08.2018;2979;Shipped;71;71;79
10151;26;123850;3220100;1;21.09.2018;2929;Shipped;58;58;79
10165;48;94920;4556160;10;22.10.2018;2899;Shipped;25;25;79
10176;23;135430;3114890;9;06.11.2018;2885;Shipped;68;68;79
10184;45;109960;4948200;4;14.11.2018;2878;Shipped;79;79;79
10195;49;105330;5161170;4;25.11.2018;2868;Shipped;46;46;79
10207;28;94920;2657760;5;09.12.2018;2855;Shipped;62;62;79
10220;37;107650;3983050;9;12.02.2019;2791;Shipped;73;73;79
10230;34;116910;3974940;7;15.03.2019;2761;Shipped;70;70;79
10246;22;133110;2928420;3;05.05.2019;2711;Shipped;22;22;79
10259;29;105330;3054570;2;15.06.2019;2671;Shipped;63;63;79
10271;34;98390;3345260;3;20.07.2019;2637;Shipped;38;38;79
10282;38;113440;4310720;12;20.08.2019;2607;Shipped;38;38;79
10292;41;121540;4983140;6;08.09.2019;2589;Shipped;1;1;79
10305;42;109960;4618320;3;13.10.2019;2555;Shipped;14;14;79
10314;28;121540;3403120;12;22.10.2019;2547;Shipped;76;76;79
10325;38;136590;5190420;4;05.11.2019;2534;Shipped;16;16;79
10336;23;136590;3141570;8;20.11.2019;2520;Shipped;60;60;79
10350;31;71400;2213400;8;02.12.2019;2509;Shipped;22;22;79
10359;46;106450;4896700;2;15.12.2019;2497;Shipped;2;2;79
10371;48;56550;2714400;10;23.01.2020;2459;Shipped;38;38;79
10383;29;106450;3087050;13;22.02.2020;2430;Shipped;22;22;79
10395;46;123760;5692960;4;17.03.2020;2407;Shipped;3;3;79
10412;26;133110;3460860;3;03.05.2020;2361;Shipped;22;22;79
10425;18;105330;1895940;2;31.05.2020;2334;In Process;13;13;79
10104;32;53310;1705920;2;31.01.2018;3186;Shipped;22;22;72
10117;21;49210;1033410;11;16.04.2018;3112;Shipped;25;25;72
10127;46;69120;3179520;4;03.06.2018;3065;Shipped;72;72;72
10142;42;49790;2091180;14;08.08.2018;3000;Shipped;38;38;72
10153;31;57410;1779710;13;28.09.2018;2950;Shipped;22;22;72
10165;38;66780;2537640;5;22.10.2018;2927;Shipped;25;25;72
10176;38;64440;2448720;4;06.11.2018;2913;Shipped;68;68;72
10185;20;48620;972400;15;14.11.2018;2906;Shipped;49;49;72
10196;46;62090;2856140;7;26.11.2018;2895;Shipped;33;33;72
10208;30;65610;1968300;15;02.01.2019;2859;Shipped;29;29;72
10220;30;68540;2056200;4;12.02.2019;2819;Shipped;73;73;72
10230;43;52140;2242020;2;15.03.2019;2789;Shipped;70;70;72
10247;49;63850;3128650;4;05.05.2019;2739;Shipped;71;71;72
10272;43;56820;2443260;4;20.07.2019;2664;Shipped;17;17;72
10282;37;66780;2470860;7;20.08.2019;2634;Shipped;38;38;72
10292;35;55070;1927450;1;08.09.2019;2616;Shipped;1;1;72
10306;34;60340;2051560;15;14.10.2019;2581;Shipped;75;75;72
10314;38;61510;2337380;7;22.10.2019;2574;Shipped;76;76;72
10325;44;134840;5932960;7;05.11.2019;2561;Shipped;16;16;72
10337;21;109370;2296770;6;21.11.2019;2546;Shipped;26;26;72
10350;44;147520;6490880;17;02.12.2019;2536;Shipped;22;22;72
10359;25;64930;1623250;4;15.12.2019;2524;Shipped;2;2;72
10372;24;58580;1405920;9;26.01.2020;2483;Shipped;34;34;72
10383;38;60060;2282280;10;22.02.2020;2457;Shipped;22;22;72
10395;45;199490;8977050;3;17.03.2020;2434;Shipped;3;3;72
10413;51;63850;3256350;4;05.05.2020;2386;Shipped;12;12;72
10108;34;82990;2821660;14;03.03.2018;3181;Shipped;64;64;43
10121;44;74850;3293400;1;07.05.2018;3117;Shipped;2;2;43
10135;44;96000;4224000;15;02.07.2018;3062;Shipped;38;38;43
10145;38;81360;3091680;2;25.08.2018;3009;Shipped;4;4;43
10169;48;80550;3866400;10;04.11.2018;2939;Shipped;41;41;43
10180;21;93560;1964760;5;11.11.2018;2933;Shipped;6;6;43
10190;40;66720;2668800;2;19.11.2018;2926;Shipped;22;22;43
10211;40;80550;3222000;10;15.01.2019;2870;Shipped;8;8;43
10224;50;77290;3864500;3;21.02.2019;2834;Shipped;6;6;43
10237;20;68340;1366800;3;05.04.2019;2792;Shipped;10;10;43
10252;48;72410;3475680;7;26.05.2019;2742;Shipped;8;8;43
10264;47;89500;4206500;5;30.06.2019;2708;Shipped;56;56;43
10276;21;70780;1486380;11;02.08.2019;2676;Shipped;69;69;43
10285;39;78920;3077880;2;27.08.2019;2652;Shipped;14;14;43
10299;44;80550;3544200;5;30.09.2019;2619;Shipped;15;15;43
10309;28;88680;2483040;1;15.10.2019;2605;Shipped;16;16;43
10319;45;77290;3478050;6;03.11.2019;2587;Shipped;77;77;43
10331;20;182890;3657800;5;17.11.2019;2574;Shipped;44;44;43
10341;38;123220;4682360;3;24.11.2019;2568;Shipped;18;18;43
10356;26;151450;3937700;4;09.12.2019;2554;Shipped;3;3;43
10365;44;113280;4984320;2;07.01.2020;2526;Shipped;49;49;43
10375;49;110340;5406660;8;03.02.2020;2500;Shipped;13;13;43
10390;22;158690;3491180;13;04.03.2020;2471;Shipped;38;38;43
10403;31;68340;2118540;3;08.04.2020;2437;Shipped;21;21;43
10105;41;70670;2897470;5;11.02.2018;3225;Shipped;47;47;64
10119;25;76670;1916750;14;28.04.2018;3150;Shipped;18;18;64
10129;31;60000;1860000;5;12.06.2018;3106;Shipped;48;48;64
10142;41;64000;2624000;2;08.08.2018;3050;Shipped;38;38;64
10153;43;64670;2780810;1;28.09.2018;3000;Shipped;22;22;64
10167;43;75340;3239620;12;23.10.2018;2976;Cancelled;36;36;64
10177;24;76000;1824000;3;07.11.2018;2962;Shipped;74;74;64
10185;21;54000;1134000;3;14.11.2018;2956;Shipped;49;49;64
10197;23;64670;1487410;9;26.11.2018;2945;Shipped;52;52;64
10208;38;74670;2837460;3;02.01.2019;2909;Shipped;29;29;64
10222;31;62670;1942770;15;19.02.2019;2862;Shipped;53;53;64
10233;36;70670;2544120;3;29.03.2019;2825;Shipped;11;11;64
10248;36;71340;2568240;6;07.05.2019;2787;Cancelled;1;1;64
10261;34;62000;2108000;4;17.06.2019;2747;Shipped;42;42;64
10273;21;65340;1372140;7;21.07.2019;2714;Shipped;54;54;64
10283;45;78670;3540150;9;20.08.2019;2685;Shipped;55;55;64
10295;26;75340;1958840;4;10.09.2019;2665;Shipped;56;56;64
10306;50;54000;2700000;3;14.10.2019;2632;Shipped;75;75;64
10315;41;62000;2542000;2;29.10.2019;2618;Shipped;13;13;64
10326;39;60000;2340000;1;09.11.2019;2608;Shipped;23;23;64
